vendor_id,vendor_name,category,city,area,capacity,capacity_unit,base_price,class_type,specialization,religion_served,supported_events,rating,is_veg_only,is_halal,outdoor_available,generator_backup,parking_capacity,min_guests,max_guests,setup_time_hours,languages_spoken,payment_modes,experience_years,vendor_phone,surge_applicable,last_minute_slots,advance_payment_pct,free_cancel_before_days,partial_cancel_days,partial_cancel_fee_pct,last_minute_cancel_days,last_minute_cancel_fee_pct,min_advance_booking_days,recommended_advance_booking_days,cancellation_policy,category_details
V11,DJ Nizamabad Nite,DJ,Rangareddy,Ibrahimpatnam,300,max_audience,18000,mid,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.0,,,,,,100.0,300.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",13,+91-9175841266,False,False,25,10,5,40,2,70,5,21,Advance: 25% of total. Free cancel >10d before. 40% charge 2–10d before. 70% charge within 2d.,"{""speakers_watts"": ""4x1000W"", ""lighting"": ""moving heads + LED"", ""mic_included"": true, ""emcee_available"": true, ""dhol_player_extra"": false, ""led_wall"": false}"
V12,Karimnagar Studios,Photographer,Rangareddy,Tandur,1,events_per_month,12000,budget,corporate,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",17,+91-9897262061,False,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""camera_type"": ""DSLR basic"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": false, ""raw_files_given"": false, ""assistant_photographer"": false, ""delivery_days"": 30}"
V13,Telangana Kitchen Hire,Catering Equipment Rental,Hyderabad,Madhapur,300,plates_capacity,22000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.5,,,,,,50.0,300.0,3,"[""Telugu"", ""Hindi"", ""Urdu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",14,+91-9523757871,True,True,15,5,2,30,1,50,2,10,Advance: 15% of total. Free cancel >5d before. 30% charge 1–5d before. 50% charge within 1d.,"{""utensils_included"": true, ""gas_cylinders"": true, ""chafing_dishes"": true, ""delivery_included"": true, ""wash_and_return"": true}"
V14,Suryapet Ruchulu,Catering,Hyderabad,Madhapur,150,plates_per_event,280,budget,religious_events,Muslim,"[""Nikah (Wedding)"", ""Walima (Reception)"", ""Aqiqah (Birth Ceremony)"", ""Circumcision (Bismillah)"", ""Iftar Party"", ""Eid Celebration"", ""Mangni (Engagement)"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Church Wedding"", ""Baptism"", ""Birthday"", ""Corporate Event"", ""Farewell Party"", ""Office Party""]",4.4,False,True,,,,30.0,150.0,2,"[""Telugu"", ""Urdu""]","[""UPI"", ""Cash""]",11,+91-9344647148,False,False,10,5,3,30,1,60,2,10,Advance: 10% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""live_counter_available"": false, ""staff_included"": true, ""crockery_included"": false, ""serving_staff_ratio"": ""1 per 25 guests""}"
V15,Balaji Cinematic Productions,Videographer,Rangareddy,Vanasthalipuram,4,events_per_month,60000,mid,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.9,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",2,+91-9641977018,True,False,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""4k_available"": true, ""drone_video"": false, ""highlight_reel"": true, ""same_day_edit"": false, ""live_streaming"": false, ""delivery_days"": 21}"
V16,Al Noor Video,Videographer,Jangaon,Devaruppula,1,events_per_month,8700,budget,religious_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",12,+91-9108433061,True,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""4k_available"": false, ""drone_video"": false, ""highlight_reel"": false, ""same_day_edit"": false, ""live_streaming"": false, ""delivery_days"": 45}"
V17,Kiran Video,Videographer,Peddapalli,Huzurabad,1,events_per_month,15000,budget,corporate,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",7,+91-9560680362,False,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""4k_available"": false, ""drone_video"": false, ""highlight_reel"": false, ""same_day_edit"": false, ""live_streaming"": false, ""delivery_days"": 45}"
V18,Kakatiya Catering Equipment,Catering Equipment Rental,Rangareddy,Vanasthalipuram,300,plates_capacity,16000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,,,,,,50.0,300.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",6,+91-9999151069,False,False,15,5,2,30,1,50,2,10,Advance: 15% of total. Free cancel >5d before. 30% charge 1–5d before. 50% charge within 1d.,"{""utensils_included"": true, ""gas_cylinders"": true, ""chafing_dishes"": true, ""delivery_included"": true, ""wash_and_return"": true}"
V19,Telangana Tent House,Tent / Shamiana,Jangaon,Palakurthi,500,persons_covered,26000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,,,True,True,,125.0,500.0,6,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",10,+91-9791786520,True,False,25,10,5,45,2,75,5,21,Advance: 25% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""flooring_included"": true, ""lights_included"": true, ""fan_coolers"": true, ""chairs_per_package"": 500, ""tables_included"": true, ""side_walls"": true, ""erection_days_needed"": 2}"
V20,DJ Balaji,DJ,Mahbubnagar,Kollapur,1500,max_audience,81000,premium,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.6,,,,,,200.0,1500.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",16,+91-9314619999,True,False,40,21,10,60,5,90,14,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""speakers_watts"": ""8x2000W line array"", ""lighting"": ""full LED show + fog + laser"", ""mic_included"": true, ""emcee_available"": true, ""dhol_player_extra"": false, ""led_wall"": true}"
V21,Karimnagar Flower House,Florist,Hyderabad,Gachibowli,2,events_per_day,6400,budget,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,,,,,,,,4,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash""]",16,+91-9220421768,True,False,10,3,1,40,0,70,1,5,Advance: 10% of total. Free cancel >3d before. 40% charge 0–3d before. 70% charge within 0d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": false, ""car_decoration"": false, ""stage_garland"": true, ""welcome_arch"": false, ""fresh_flowers_only"": true, ""artificial_available"": false, ""pot_plants_available"": false, ""delivery_radius_km"": 15, ""advance_order_days"": 1}"
V22,Roja Florist,Florist,Hyderabad,Kukatpally,2,events_per_day,5700,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash""]",9,+91-9572369380,True,True,10,3,1,40,0,70,1,5,Advance: 10% of total. Free cancel >3d before. 40% charge 0–3d before. 70% charge within 0d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": false, ""car_decoration"": false, ""stage_garland"": true, ""welcome_arch"": false, ""fresh_flowers_only"": true, ""artificial_available"": false, ""pot_plants_available"": false, ""delivery_radius_km"": 15, ""advance_order_days"": 1}"
V23,DJ Suresh,DJ,Hyderabad,Ameerpet,1000,max_audience,59000,premium,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,,,,,,200.0,1000.0,3,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",6,+91-9447343368,True,False,40,21,10,60,5,90,14,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""speakers_watts"": ""8x2000W line array"", ""lighting"": ""full LED show + fog + laser"", ""mic_included"": true, ""emcee_available"": true, ""dhol_player_extra"": false, ""led_wall"": true}"
V24,Pushpam Flower Decorators,Decoration,Adilabad,Luxettipet,1500,sqft_coverage,19000,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,True,,,,,5,"[""Telugu""]","[""UPI"", ""Cash""]",9,+91-9388308634,False,True,20,7,3,35,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 35% charge 1–7d before. 60% charge within 1d.,"{""hindu_mandap"": true, ""christian_arch"": true, ""muslim_floral_arch"": true, ""balloon_decor"": true, ""stage_backdrop"": true, ""aisle_runner"": true, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": false, ""waterfall_lighting"": false, ""fresh_flowers_only"": true, ""artificial_allowed"": false, ""theme_decor"": false, ""team_size"": 6, ""advance_material_days"": 1, ""owns_furniture"": false}"
V25,Grace Videography,Videographer,Rangareddy,Hayathnagar,2,events_per_month,19000,budget,religious_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",11,+91-9921407250,False,False,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""4k_available"": false, ""drone_video"": false, ""highlight_reel"": false, ""same_day_edit"": false, ""live_streaming"": false, ""delivery_days"": 45}"
V26,Karimnagar Caterers,Catering,Jangaon,Palakurthi,150,plates_per_event,260,budget,corporate,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.7,False,False,,,,30.0,150.0,2,"[""Telugu""]","[""UPI"", ""Cash""]",12,+91-9117894632,False,True,10,5,3,30,1,60,2,10,Advance: 10% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""live_counter_available"": false, ""staff_included"": true, ""crockery_included"": false, ""serving_staff_ratio"": ""1 per 25 guests""}"
V27,Shaheen Caterers,Catering,Siddipet,Mirdoddi,1500,plates_per_event,620,premium,birthdays,Muslim,"[""Nikah (Wedding)"", ""Walima (Reception)"", ""Aqiqah (Birth Ceremony)"", ""Circumcision (Bismillah)"", ""Iftar Party"", ""Eid Celebration"", ""Mangni (Engagement)"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Church Wedding"", ""Baptism"", ""Birthday"", ""Corporate Event"", ""Farewell Party"", ""Office Party""]",4.6,False,True,,,,100.0,1500.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",16,+91-9325282373,True,False,40,21,10,60,5,90,15,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V28,Tarun Clicks,Photographer,Karimnagar,Kothirampur,2,events_per_month,13000,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.1,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",17,+91-9168481986,False,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""camera_type"": ""DSLR basic"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": false, ""raw_files_given"": false, ""assistant_photographer"": false, ""delivery_days"": 30}"
V29,Marigold Flower Shop,Florist,Rangareddy,Hayathnagar,5,events_per_day,76000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",6,+91-9136045713,True,False,35,10,5,65,2,90,7,21,Advance: 35% of total. Free cancel >10d before. 65% charge 2–10d before. 90% charge within 2d.,"{""hindu_decor"": true, ""muslim_decor"": false, ""christian_decor"": false, ""flower_types"": [""Rose"", ""Orchid"", ""Lily"", ""Anthurium"", ""Gerbera"", ""Lotus"", ""Jasmine"", ""Tuberose"", ""Carnation""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": true, ""delivery_radius_km"": 100, ""advance_order_days"": 4}"
