vendor_id,per_plate_base,price_factor,is_veg_only,is_halal,total_items,item_prices,basic_package,standard_package,premium_package,min_order_guests,max_order_guests,tasting_available,home_delivery,home_delivery_min_plates,advance_order_days,cuisine_type,suitable_for_religions
V604,480,1.17,False,True,18,"{""Dal Tadka"": 40, ""Pulao"": 58, ""Mutton Curry"": 117, ""Paratha"": 23, ""Naan"": 17, ""Tomato Soup"": 29, ""Mutton Soup"": 46, ""Shaami Kebab"": 70, ""Juice"": 35, ""Sherbet"": 29, ""Papad"": 5, ""Chicken Biryani"": 140, ""Phirni"": 40, ""Salad"": 17, ""Lassi"": 40, ""Gobi Manchurian"": 29, ""Roti"": 11, ""Chicken 65"": 70}","{""items"": [""Papad"", ""Roti"", ""Naan"", ""Salad"", ""Paratha"", ""Tomato Soup""], ""per_plate"": 480, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Roti"", ""Naan"", ""Salad"", ""Paratha"", ""Tomato Soup"", ""Sherbet"", ""Gobi Manchurian"", ""Juice"", ""Dal Tadka"", ""Phirni"", ""Lassi""], ""per_plate"": 600, ""description"": ""Standard - 12 items""}","{""items"": [""Dal Tadka"", ""Pulao"", ""Mutton Curry"", ""Paratha"", ""Naan"", ""Tomato Soup"", ""Mutton Soup"", ""Shaami Kebab"", ""Juice"", ""Sherbet"", ""Papad"", ""Chicken Biryani"", ""Phirni"", ""Salad"", ""Lassi"", ""Gobi Manchurian"", ""Roti"", ""Chicken 65""], ""per_plate"": 720, ""description"": ""Full spread - 18 items""}",20,800,True,False,0,7,Halal,Muslim
V618,880,1.37,False,False,25,"{""Cake"": 75, ""Papad"": 6, ""Juice"": 41, ""Veg Kurma"": 61, ""Fruit Salad"": 41, ""Pickle"": 6, ""Roti"": 13, ""Sambar"": 20, ""Gulab Jamun"": 41, ""Starter NonVeg"": 61, ""Gobi Manchurian"": 34, ""Chicken Tikka"": 75, ""Kesari"": 27, ""Payasam"": 34, ""Chicken Biryani"": 164, ""Brownie"": 61, ""Upma"": 20, ""Rasam"": 13, ""Double Ka Meetha"": 47, ""Milkshake"": 54, ""Tomato Soup"": 34, ""Dal Tadka"": 47, ""Cutlet"": 27, ""Veg Biryani"": 109, ""Fried Rice"": 82}","{""items"": [""Papad"", ""Pickle"", ""Roti"", ""Rasam"", ""Sambar"", ""Upma"", ""Kesari"", ""Cutlet""], ""per_plate"": 880, ""description"": ""Basic - 8 items""}","{""items"": [""Papad"", ""Pickle"", ""Roti"", ""Rasam"", ""Sambar"", ""Upma"", ""Kesari"", ""Cutlet"", ""Gobi Manchurian"", ""Payasam"", ""Tomato Soup"", ""Juice"", ""Fruit Salad"", ""Gulab Jamun"", ""Double Ka Meetha"", ""Dal Tadka""], ""per_plate"": 1100, ""description"": ""Standard - 16 items""}","{""items"": [""Cake"", ""Papad"", ""Juice"", ""Veg Kurma"", ""Fruit Salad"", ""Pickle"", ""Roti"", ""Sambar"", ""Gulab Jamun"", ""Starter NonVeg"", ""Gobi Manchurian"", ""Chicken Tikka"", ""Kesari"", ""Payasam"", ""Chicken Biryani"", ""Brownie"", ""Upma"", ""Rasam"", ""Double Ka Meetha"", ""Milkshake"", ""Tomato Soup"", ""Dal Tadka"", ""Cutlet"", ""Veg Biryani"", ""Fried Rice""], ""per_plate"": 1320, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V630,300,0.88,False,False,12,"{""Mutton Curry"": 88, ""Gulab Jamun"": 26, ""Paneer Tikka"": 35, ""Chicken Tikka"": 48, ""Dosa"": 22, ""Fried Rice"": 52, ""Sambar"": 13, ""Naan"": 13, ""Upma"": 13, ""Gobi Manchurian"": 22, ""Veg Biryani"": 70, ""Halwa"": 17}","{""items"": [""Sambar"", ""Naan"", ""Upma"", ""Halwa"", ""Dosa"", ""Gobi Manchurian""], ""per_plate"": 300, ""description"": ""Basic - 6 items""}","{""items"": [""Sambar"", ""Naan"", ""Upma"", ""Halwa"", ""Dosa"", ""Gobi Manchurian"", ""Gulab Jamun"", ""Paneer Tikka"", ""Chicken Tikka"", ""Fried Rice""], ""per_plate"": 375, ""description"": ""Standard - 10 items""}","{""items"": [""Mutton Curry"", ""Gulab Jamun"", ""Paneer Tikka"", ""Chicken Tikka"", ""Dosa"", ""Fried Rice"", ""Sambar"", ""Naan"", ""Upma"", ""Gobi Manchurian"", ""Veg Biryani"", ""Halwa""], ""per_plate"": 450, ""description"": ""Full spread - 12 items""}",20,100,True,False,0,3,Multi-cuisine,all
V636,600,1.07,False,False,18,"{""Papad"": 5, ""Chicken Biryani"": 128, ""Kaju Curry"": 74, ""Mutton Curry"": 107, ""Double Ka Meetha"": 37, ""Roti"": 10, ""Pulao"": 53, ""Payasam"": 26, ""Butter Naan"": 21, ""Brownie"": 48, ""Curd Rice"": 32, ""Rasgulla"": 26, ""Sambar"": 16, ""Soft Drinks"": 26, ""Starter NonVeg"": 48, ""Pickle"": 5, ""Milkshake"": 42, ""Gobi Manchurian"": 26}","{""items"": [""Papad"", ""Pickle"", ""Roti"", ""Sambar"", ""Butter Naan"", ""Payasam""], ""per_plate"": 600, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Pickle"", ""Roti"", ""Sambar"", ""Butter Naan"", ""Payasam"", ""Rasgulla"", ""Soft Drinks"", ""Gobi Manchurian"", ""Curd Rice"", ""Double Ka Meetha"", ""Milkshake""], ""per_plate"": 750, ""description"": ""Standard - 12 items""}","{""items"": [""Papad"", ""Chicken Biryani"", ""Kaju Curry"", ""Mutton Curry"", ""Double Ka Meetha"", ""Roti"", ""Pulao"", ""Payasam"", ""Butter Naan"", ""Brownie"", ""Curd Rice"", ""Rasgulla"", ""Sambar"", ""Soft Drinks"", ""Starter NonVeg"", ""Pickle"", ""Milkshake"", ""Gobi Manchurian""], ""per_plate"": 900, ""description"": ""Full spread - 18 items""}",20,300,True,False,0,7,Multi-cuisine,all
V642,440,1.1,True,False,18,"{""Fruit Salad"": 33, ""Paneer Butter Masala"": 66, ""Milkshake"": 44, ""Roti"": 11, ""Butter Naan"": 22, ""Pastry"": 55, ""Tomato Soup"": 27, ""Cutlet"": 22, ""Halwa"": 22, ""Vada"": 16, ""Kaju Curry"": 77, ""Upma"": 16, ""Pickle"": 5, ""Pakoda"": 16, ""Salad"": 16, ""Fried Rice"": 66, ""Cake"": 60, ""Double Ka Meetha"": 38}","{""items"": [""Pickle"", ""Roti"", ""Vada"", ""Upma"", ""Pakoda"", ""Salad""], ""per_plate"": 440, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Roti"", ""Vada"", ""Upma"", ""Pakoda"", ""Salad"", ""Butter Naan"", ""Cutlet"", ""Halwa"", ""Tomato Soup"", ""Fruit Salad"", ""Double Ka Meetha""], ""per_plate"": 550, ""description"": ""Standard - 12 items""}","{""items"": [""Fruit Salad"", ""Paneer Butter Masala"", ""Milkshake"", ""Roti"", ""Butter Naan"", ""Pastry"", ""Tomato Soup"", ""Cutlet"", ""Halwa"", ""Vada"", ""Kaju Curry"", ""Upma"", ""Pickle"", ""Pakoda"", ""Salad"", ""Fried Rice"", ""Cake"", ""Double Ka Meetha""], ""per_plate"": 660, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Pure Veg,Hindu
V668,250,0.89,False,False,12,"{""Starter Veg"": 17, ""Gobi Manchurian"": 22, ""Chicken Curry"": 71, ""Fruit Salad"": 26, ""Sambar"": 13, ""Milkshake"": 35, ""Gulab Jamun"": 26, ""Mutton Biryani"": 133, ""Juice"": 26, ""Mutton Curry"": 89, ""Fried Rice"": 53, ""Veg Biryani"": 71}","{""items"": [""Sambar"", ""Starter Veg"", ""Gobi Manchurian"", ""Fruit Salad"", ""Gulab Jamun"", ""Juice""], ""per_plate"": 250, ""description"": ""Basic - 6 items""}","{""items"": [""Sambar"", ""Starter Veg"", ""Gobi Manchurian"", ""Fruit Salad"", ""Gulab Jamun"", ""Juice"", ""Milkshake"", ""Fried Rice"", ""Chicken Curry"", ""Veg Biryani""], ""per_plate"": 312, ""description"": ""Standard - 10 items""}","{""items"": [""Starter Veg"", ""Gobi Manchurian"", ""Chicken Curry"", ""Fruit Salad"", ""Sambar"", ""Milkshake"", ""Gulab Jamun"", ""Mutton Biryani"", ""Juice"", ""Mutton Curry"", ""Fried Rice"", ""Veg Biryani""], ""per_plate"": 375, ""description"": ""Full spread - 12 items""}",20,50,False,False,0,3,Multi-cuisine,all
V678,910,1.45,False,False,25,"{""Idli"": 21, ""Sambar"": 21, ""Starter NonVeg"": 65, ""Pickle"": 7, ""Vada"": 21, ""Gulab Jamun"": 43, ""Sweet Corn Soup"": 43, ""Dal Fry"": 50, ""Payasam"": 36, ""Dosa"": 36, ""Fish Fry"": 130, ""Soft Drinks"": 36, ""Rasam"": 14, ""Salad"": 21, ""Pakoda"": 21, ""Starter Veg"": 29, ""Papad"": 7, ""Mutton Curry"": 145, ""Roti"": 14, ""Veg Kurma"": 65, ""Paneer Butter Masala"": 87, ""Pesarattu"": 29, ""Cutlet"": 29, ""Kesari"": 29, ""Paneer Tikka"": 58}","{""items"": [""Pickle"", ""Papad"", ""Rasam"", ""Roti"", ""Idli"", ""Sambar"", ""Vada"", ""Salad""], ""per_plate"": 910, ""description"": ""Basic - 8 items""}","{""items"": [""Pickle"", ""Papad"", ""Rasam"", ""Roti"", ""Idli"", ""Sambar"", ""Vada"", ""Salad"", ""Pakoda"", ""Starter Veg"", ""Pesarattu"", ""Cutlet"", ""Kesari"", ""Payasam"", ""Dosa"", ""Soft Drinks""], ""per_plate"": 1137, ""description"": ""Standard - 16 items""}","{""items"": [""Idli"", ""Sambar"", ""Starter NonVeg"", ""Pickle"", ""Vada"", ""Gulab Jamun"", ""Sweet Corn Soup"", ""Dal Fry"", ""Payasam"", ""Dosa"", ""Fish Fry"", ""Soft Drinks"", ""Rasam"", ""Salad"", ""Pakoda"", ""Starter Veg"", ""Papad"", ""Mutton Curry"", ""Roti"", ""Veg Kurma"", ""Paneer Butter Masala"", ""Pesarattu"", ""Cutlet"", ""Kesari"", ""Paneer Tikka""], ""per_plate"": 1365, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V686,150,0.97,False,False,14,"{""Cake"": 53, ""Roti"": 9, ""Brownie"": 43, ""Dal Tadka"": 33, ""Milkshake"": 38, ""Pulao"": 48, ""Curd Rice"": 29, ""Pesarattu"": 19, ""Pickle"": 5, ""Spring Rolls"": 24, ""Dal Fry"": 33, ""Fruit Salad"": 29, ""Chicken Tikka"": 53, ""Starter NonVeg"": 43}","{""items"": [""Pickle"", ""Roti"", ""Pesarattu"", ""Spring Rolls"", ""Curd Rice"", ""Fruit Salad""], ""per_plate"": 150, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Roti"", ""Pesarattu"", ""Spring Rolls"", ""Curd Rice"", ""Fruit Salad"", ""Dal Tadka"", ""Dal Fry"", ""Milkshake"", ""Brownie""], ""per_plate"": 187, ""description"": ""Standard - 10 items""}","{""items"": [""Cake"", ""Roti"", ""Brownie"", ""Dal Tadka"", ""Milkshake"", ""Pulao"", ""Curd Rice"", ""Pesarattu"", ""Pickle"", ""Spring Rolls"", ""Dal Fry"", ""Fruit Salad"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 225, ""description"": ""Full spread - 14 items""}",20,200,False,True,50,3,Multi-cuisine,all
V691,210,0.98,False,True,12,"{""Chicken Tikka"": 53, ""Biryani"": 127, ""Naan"": 14, ""Dal Tadka"": 34, ""Mutton Curry"": 98, ""Veg Biryani"": 78, ""Seviyan"": 29, ""Gobi Manchurian"": 24, ""Badam Kheer"": 49, ""Haleem"": 88, ""Chicken Curry"": 78, ""Salad"": 14}","{""items"": [""Naan"", ""Salad"", ""Gobi Manchurian"", ""Seviyan"", ""Dal Tadka"", ""Badam Kheer""], ""per_plate"": 210, ""description"": ""Basic - 6 items""}","{""items"": [""Naan"", ""Salad"", ""Gobi Manchurian"", ""Seviyan"", ""Dal Tadka"", ""Badam Kheer"", ""Chicken Tikka"", ""Veg Biryani"", ""Chicken Curry"", ""Haleem""], ""per_plate"": 262, ""description"": ""Standard - 10 items""}","{""items"": [""Chicken Tikka"", ""Biryani"", ""Naan"", ""Dal Tadka"", ""Mutton Curry"", ""Veg Biryani"", ""Seviyan"", ""Gobi Manchurian"", ""Badam Kheer"", ""Haleem"", ""Chicken Curry"", ""Salad""], ""per_plate"": 315, ""description"": ""Full spread - 12 items""}",20,100,False,False,0,3,Halal,Muslim
V694,520,1.09,False,False,18,"{""Dal Fry"": 38, ""Vada"": 16, ""Starter NonVeg"": 49, ""Starter Veg"": 21, ""Chicken Tikka"": 59, ""Kaju Curry"": 76, ""Salad"": 16, ""Veg Biryani"": 87, ""Curd Rice"": 32, ""Sambar"": 16, ""Pesarattu"": 21, ""Double Ka Meetha"": 38, ""Fish Fry"": 98, ""Roti"": 10, ""Ice Cream"": 43, ""Dal Tadka"": 38, ""Pickle"": 5, ""Fried Rice"": 65}","{""items"": [""Pickle"", ""Roti"", ""Vada"", ""Salad"", ""Sambar"", ""Starter Veg""], ""per_plate"": 520, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Roti"", ""Vada"", ""Salad"", ""Sambar"", ""Starter Veg"", ""Pesarattu"", ""Curd Rice"", ""Dal Fry"", ""Double Ka Meetha"", ""Dal Tadka"", ""Ice Cream""], ""per_plate"": 650, ""description"": ""Standard - 12 items""}","{""items"": [""Dal Fry"", ""Vada"", ""Starter NonVeg"", ""Starter Veg"", ""Chicken Tikka"", ""Kaju Curry"", ""Salad"", ""Veg Biryani"", ""Curd Rice"", ""Sambar"", ""Pesarattu"", ""Double Ka Meetha"", ""Fish Fry"", ""Roti"", ""Ice Cream"", ""Dal Tadka"", ""Pickle"", ""Fried Rice""], ""per_plate"": 780, ""description"": ""Full spread - 18 items""}",20,300,True,False,0,7,Multi-cuisine,all
V701,1400,1.46,True,False,25,"{""Upma"": 21, ""Soup"": 36, ""Ice Cream"": 58, ""Juice"": 43, ""Vada"": 21, ""Brownie"": 65, ""Sweet Corn Soup"": 43, ""Curd Rice"": 43, ""Lassi"": 51, ""Fried Rice"": 87, ""Dal Tadka"": 51, ""Pulao"": 73, ""Rasam"": 14, ""Milkshake"": 58, ""Soft Drinks"": 36, ""Paneer Butter Masala"": 87, ""Fruit Salad"": 43, ""Roti"": 14, ""Papad"": 7, ""Naan"": 21, ""Halwa"": 29, ""Spring Rolls"": 36, ""Tomato Soup"": 36, ""Gulab Jamun"": 43, ""Cutlet"": 29}","{""items"": [""Papad"", ""Rasam"", ""Roti"", ""Upma"", ""Vada"", ""Naan"", ""Halwa"", ""Cutlet""], ""per_plate"": 1400, ""description"": ""Basic - 8 items""}","{""items"": [""Papad"", ""Rasam"", ""Roti"", ""Upma"", ""Vada"", ""Naan"", ""Halwa"", ""Cutlet"", ""Soup"", ""Soft Drinks"", ""Spring Rolls"", ""Tomato Soup"", ""Juice"", ""Sweet Corn Soup"", ""Curd Rice"", ""Fruit Salad""], ""per_plate"": 1750, ""description"": ""Standard - 16 items""}","{""items"": [""Upma"", ""Soup"", ""Ice Cream"", ""Juice"", ""Vada"", ""Brownie"", ""Sweet Corn Soup"", ""Curd Rice"", ""Lassi"", ""Fried Rice"", ""Dal Tadka"", ""Pulao"", ""Rasam"", ""Milkshake"", ""Soft Drinks"", ""Paneer Butter Masala"", ""Fruit Salad"", ""Roti"", ""Papad"", ""Naan"", ""Halwa"", ""Spring Rolls"", ""Tomato Soup"", ""Gulab Jamun"", ""Cutlet""], ""per_plate"": 2100, ""description"": ""Full spread - 25 items""}",20,1000,True,False,0,7,Pure Veg,Hindu
V705,1300,1.26,True,False,25,"{""Halwa"": 25, ""Idli"": 18, ""Kesari"": 25, ""Cutlet"": 25, ""Lassi"": 44, ""Juice"": 37, ""Vada"": 18, ""Paneer Tikka"": 50, ""Butter Naan"": 25, ""Baby Corn Fry"": 31, ""Pesarattu"": 25, ""Rasam"": 12, ""Soft Drinks"": 31, ""Dosa"": 31, ""Naan"": 18, ""Dal Tadka"": 44, ""Spring Rolls"": 31, ""Veg Biryani"": 100, ""Kaju Curry"": 88, ""Sweet Corn Soup"": 37, ""Rasgulla"": 31, ""Ice Cream"": 50, ""Starter Veg"": 25, ""Fruit Salad"": 37, ""Milkshake"": 50}","{""items"": [""Rasam"", ""Idli"", ""Vada"", ""Naan"", ""Halwa"", ""Kesari"", ""Cutlet"", ""Butter Naan""], ""per_plate"": 1300, ""description"": ""Basic - 8 items""}","{""items"": [""Rasam"", ""Idli"", ""Vada"", ""Naan"", ""Halwa"", ""Kesari"", ""Cutlet"", ""Butter Naan"", ""Pesarattu"", ""Starter Veg"", ""Baby Corn Fry"", ""Soft Drinks"", ""Dosa"", ""Spring Rolls"", ""Rasgulla"", ""Juice""], ""per_plate"": 1625, ""description"": ""Standard - 16 items""}","{""items"": [""Halwa"", ""Idli"", ""Kesari"", ""Cutlet"", ""Lassi"", ""Juice"", ""Vada"", ""Paneer Tikka"", ""Butter Naan"", ""Baby Corn Fry"", ""Pesarattu"", ""Rasam"", ""Soft Drinks"", ""Dosa"", ""Naan"", ""Dal Tadka"", ""Spring Rolls"", ""Veg Biryani"", ""Kaju Curry"", ""Sweet Corn Soup"", ""Rasgulla"", ""Ice Cream"", ""Starter Veg"", ""Fruit Salad"", ""Milkshake""], ""per_plate"": 1950, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Pure Veg,Hindu
V712,290,0.9,False,False,14,"{""Kesari"": 18, ""Cake"": 49, ""Payasam"": 22, ""Veg Kurma"": 40, ""Ice Cream"": 36, ""Chicken Tikka"": 49, ""Soft Drinks"": 22, ""Milkshake"": 36, ""Halwa"": 18, ""Pickle"": 5, ""Spring Rolls"": 22, ""Fried Rice"": 54, ""Starter NonVeg"": 40, ""Chicken Biryani"": 108}","{""items"": [""Pickle"", ""Kesari"", ""Halwa"", ""Payasam"", ""Soft Drinks"", ""Spring Rolls""], ""per_plate"": 290, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Kesari"", ""Halwa"", ""Payasam"", ""Soft Drinks"", ""Spring Rolls"", ""Ice Cream"", ""Milkshake"", ""Veg Kurma"", ""Starter NonVeg""], ""per_plate"": 362, ""description"": ""Standard - 10 items""}","{""items"": [""Kesari"", ""Cake"", ""Payasam"", ""Veg Kurma"", ""Ice Cream"", ""Chicken Tikka"", ""Soft Drinks"", ""Milkshake"", ""Halwa"", ""Pickle"", ""Spring Rolls"", ""Fried Rice"", ""Starter NonVeg"", ""Chicken Biryani""], ""per_plate"": 435, ""description"": ""Full spread - 14 items""}",20,100,False,False,0,3,Multi-cuisine,all
V714,560,1.08,False,False,18,"{""Vada"": 16, ""Cake"": 59, ""Gobi Manchurian"": 27, ""Pakoda"": 16, ""Paneer Butter Masala"": 64, ""Juice"": 32, ""Pesarattu"": 21, ""Fried Rice"": 64, ""Butter Naan"": 21, ""Mutton Curry"": 108, ""Baby Corn Fry"": 27, ""Roti"": 10, ""Pickle"": 5, ""Dal Tadka"": 37, ""Papad"": 5, ""Ice Cream"": 43, ""Fish Fry"": 97, ""Chicken Biryani"": 129}","{""items"": [""Pickle"", ""Papad"", ""Roti"", ""Vada"", ""Pakoda"", ""Pesarattu""], ""per_plate"": 560, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Papad"", ""Roti"", ""Vada"", ""Pakoda"", ""Pesarattu"", ""Butter Naan"", ""Gobi Manchurian"", ""Baby Corn Fry"", ""Juice"", ""Dal Tadka"", ""Ice Cream""], ""per_plate"": 700, ""description"": ""Standard - 12 items""}","{""items"": [""Vada"", ""Cake"", ""Gobi Manchurian"", ""Pakoda"", ""Paneer Butter Masala"", ""Juice"", ""Pesarattu"", ""Fried Rice"", ""Butter Naan"", ""Mutton Curry"", ""Baby Corn Fry"", ""Roti"", ""Pickle"", ""Dal Tadka"", ""Papad"", ""Ice Cream"", ""Fish Fry"", ""Chicken Biryani""], ""per_plate"": 840, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Multi-cuisine,all
V717,900,1.48,False,False,25,"{""Cutlet"": 29, ""Chicken Tikka"": 81, ""Soft Drinks"": 37, ""Sambar"": 22, ""Spring Rolls"": 37, ""Rasam"": 14, ""Cake"": 81, ""Paneer Butter Masala"": 88, ""Idli"": 22, ""Dal Tadka"": 51, ""Papad"": 7, ""Pesarattu"": 29, ""Payasam"": 37, ""Pickle"": 7, ""Mutton Biryani"": 222, ""Chicken Biryani"": 177, ""Ice Cream"": 59, ""Chicken Curry"": 118, ""Kaju Curry"": 103, ""Kesari"": 29, ""Fried Rice"": 88, ""Butter Naan"": 29, ""Halwa"": 29, ""Vada"": 22, ""Salad"": 22}","{""items"": [""Papad"", ""Pickle"", ""Rasam"", ""Sambar"", ""Idli"", ""Vada"", ""Salad"", ""Cutlet""], ""per_plate"": 900, ""description"": ""Basic - 8 items""}","{""items"": [""Papad"", ""Pickle"", ""Rasam"", ""Sambar"", ""Idli"", ""Vada"", ""Salad"", ""Cutlet"", ""Pesarattu"", ""Kesari"", ""Butter Naan"", ""Halwa"", ""Soft Drinks"", ""Spring Rolls"", ""Payasam"", ""Dal Tadka""], ""per_plate"": 1125, ""description"": ""Standard - 16 items""}","{""items"": [""Cutlet"", ""Chicken Tikka"", ""Soft Drinks"", ""Sambar"", ""Spring Rolls"", ""Rasam"", ""Cake"", ""Paneer Butter Masala"", ""Idli"", ""Dal Tadka"", ""Papad"", ""Pesarattu"", ""Payasam"", ""Pickle"", ""Mutton Biryani"", ""Chicken Biryani"", ""Ice Cream"", ""Chicken Curry"", ""Kaju Curry"", ""Kesari"", ""Fried Rice"", ""Butter Naan"", ""Halwa"", ""Vada"", ""Salad""], ""per_plate"": 1350, ""description"": ""Full spread - 25 items""}",20,1500,True,False,0,7,Multi-cuisine,all
V718,470,1.12,False,False,18,"{""Fish Fry"": 100, ""Spring Rolls"": 28, ""Fried Rice"": 67, ""Gulab Jamun"": 33, ""Starter Veg"": 22, ""Salad"": 16, ""Rasam"": 11, ""Veg Biryani"": 89, ""Pulao"": 56, ""Chicken Biryani"": 134, ""Pickle"": 5, ""Kaju Curry"": 78, ""Baby Corn Fry"": 28, ""Double Ka Meetha"": 39, ""Sambar"": 16, ""Kesari"": 22, ""Soup"": 28, ""Pastry"": 56}","{""items"": [""Pickle"", ""Rasam"", ""Salad"", ""Sambar"", ""Starter Veg"", ""Kesari""], ""per_plate"": 470, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Rasam"", ""Salad"", ""Sambar"", ""Starter Veg"", ""Kesari"", ""Spring Rolls"", ""Baby Corn Fry"", ""Soup"", ""Gulab Jamun"", ""Double Ka Meetha"", ""Pulao""], ""per_plate"": 587, ""description"": ""Standard - 12 items""}","{""items"": [""Fish Fry"", ""Spring Rolls"", ""Fried Rice"", ""Gulab Jamun"", ""Starter Veg"", ""Salad"", ""Rasam"", ""Veg Biryani"", ""Pulao"", ""Chicken Biryani"", ""Pickle"", ""Kaju Curry"", ""Baby Corn Fry"", ""Double Ka Meetha"", ""Sambar"", ""Kesari"", ""Soup"", ""Pastry""], ""per_plate"": 705, ""description"": ""Full spread - 18 items""}",20,500,True,False,0,7,Multi-cuisine,all
V773,390,1.01,False,False,18,"{""Rasam"": 10, ""Veg Biryani"": 80, ""Fish Fry"": 90, ""Curd Rice"": 30, ""Idli"": 15, ""Naan"": 15, ""Pastry"": 50, ""Gobi Manchurian"": 25, ""Halwa"": 20, ""Dosa"": 25, ""Cutlet"": 20, ""Fruit Salad"": 30, ""Butter Naan"": 20, ""Veg Kurma"": 45, ""Pickle"": 5, ""Fried Rice"": 60, ""Chicken Curry"": 80, ""Soup"": 25}","{""items"": [""Pickle"", ""Rasam"", ""Idli"", ""Naan"", ""Halwa"", ""Cutlet""], ""per_plate"": 390, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Rasam"", ""Idli"", ""Naan"", ""Halwa"", ""Cutlet"", ""Butter Naan"", ""Gobi Manchurian"", ""Dosa"", ""Soup"", ""Curd Rice"", ""Fruit Salad""], ""per_plate"": 487, ""description"": ""Standard - 12 items""}","{""items"": [""Rasam"", ""Veg Biryani"", ""Fish Fry"", ""Curd Rice"", ""Idli"", ""Naan"", ""Pastry"", ""Gobi Manchurian"", ""Halwa"", ""Dosa"", ""Cutlet"", ""Fruit Salad"", ""Butter Naan"", ""Veg Kurma"", ""Pickle"", ""Fried Rice"", ""Chicken Curry"", ""Soup""], ""per_plate"": 585, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Multi-cuisine,all
V781,1400,1.37,False,False,25,"{""Dal Fry"": 47, ""Starter NonVeg"": 61, ""Rasam"": 13, ""Salad"": 20, ""Halwa"": 27, ""Pastry"": 68, ""Paneer Tikka"": 54, ""Double Ka Meetha"": 47, ""Mutton Curry"": 137, ""Curd Rice"": 41, ""Kesari"": 27, ""Gobi Manchurian"": 34, ""Paneer Butter Masala"": 82, ""Pakoda"": 20, ""Pesarattu"": 27, ""Payasam"": 34, ""Sweet Corn Soup"": 41, ""Sambar"": 20, ""Rasgulla"": 34, ""Kaju Curry"": 95, ""Vada"": 20, ""Soft Drinks"": 34, ""Chicken Curry"": 109, ""Brownie"": 61, ""Soup"": 34}","{""items"": [""Rasam"", ""Salad"", ""Pakoda"", ""Sambar"", ""Vada"", ""Halwa"", ""Kesari"", ""Pesarattu""], ""per_plate"": 1400, ""description"": ""Basic - 8 items""}","{""items"": [""Rasam"", ""Salad"", ""Pakoda"", ""Sambar"", ""Vada"", ""Halwa"", ""Kesari"", ""Pesarattu"", ""Gobi Manchurian"", ""Payasam"", ""Rasgulla"", ""Soft Drinks"", ""Soup"", ""Curd Rice"", ""Sweet Corn Soup"", ""Dal Fry""], ""per_plate"": 1750, ""description"": ""Standard - 16 items""}","{""items"": [""Dal Fry"", ""Starter NonVeg"", ""Rasam"", ""Salad"", ""Halwa"", ""Pastry"", ""Paneer Tikka"", ""Double Ka Meetha"", ""Mutton Curry"", ""Curd Rice"", ""Kesari"", ""Gobi Manchurian"", ""Paneer Butter Masala"", ""Pakoda"", ""Pesarattu"", ""Payasam"", ""Sweet Corn Soup"", ""Sambar"", ""Rasgulla"", ""Kaju Curry"", ""Vada"", ""Soft Drinks"", ""Chicken Curry"", ""Brownie"", ""Soup""], ""per_plate"": 2100, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V785,170,0.98,False,True,12,"{""Roti"": 9, ""Chicken 65"": 58, ""Kheer"": 34, ""Veg Biryani"": 78, ""Nihari"": 107, ""Haleem"": 88, ""Chicken Curry"": 78, ""Mutton Kebab"": 78, ""Veg Kurma"": 44, ""Gulab Jamun"": 29, ""Shaami Kebab"": 58, ""Dal Tadka"": 34}","{""items"": [""Roti"", ""Gulab Jamun"", ""Kheer"", ""Dal Tadka"", ""Veg Kurma"", ""Chicken 65""], ""per_plate"": 170, ""description"": ""Basic - 6 items""}","{""items"": [""Roti"", ""Gulab Jamun"", ""Kheer"", ""Dal Tadka"", ""Veg Kurma"", ""Chicken 65"", ""Shaami Kebab"", ""Veg Biryani"", ""Chicken Curry"", ""Mutton Kebab""], ""per_plate"": 212, ""description"": ""Standard - 10 items""}","{""items"": [""Roti"", ""Chicken 65"", ""Kheer"", ""Veg Biryani"", ""Nihari"", ""Haleem"", ""Chicken Curry"", ""Mutton Kebab"", ""Veg Kurma"", ""Gulab Jamun"", ""Shaami Kebab"", ""Dal Tadka""], ""per_plate"": 255, ""description"": ""Full spread - 12 items""}",20,150,False,False,0,3,Halal,Muslim
